show_id,season_ids,platform,account_handle,account_url,authority_class,authority_status,evidence_video_count,official_evidence_video_count,evidence_strength,evidence_receipt_count,source_channel_ids,first_observed_at,last_observed_at,evidence_video_urls
RAPVIET,RAPVIET_2020,facebook,kingofrap.vn,https://www.facebook.com/kingofrap.vn,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,5,0,LOW,1,UCF5RuEuoGrqGtscvLGLOMew|UCZq4u4hadohQDXO6ra8aubQ,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=2Qk547vzDbI&list=RD2Qk547vzDbI&start_radio=1|https://www.youtube.com/watch?v=Kg-8JeBCrBc|https://www.youtube.com/watch?v=qf669rs8G4Q|https://www.youtube.com/watch?v=w_aG_OX7HyU|https://www.youtube.com/watch?v=xrK2VheacxM
RAPVIET,RAPVIET_2020,facebook,langvanmusic,https://www.facebook.com/langvanmusic,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UCjJc_1aOk-sopXeBKU6ExAw,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=4nXySbfCbDA&list=RD4nXySbfCbDA&start_radio=1
RAPVIET,RAPVIET_2020,facebook,legendgarenafreefirevn,https://www.facebook.com/legendgarenafreefirevn,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UCKgALVAg70mbC4SwhkyhvRw,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=QBvL3Ffn1u4&list=RDQBvL3Ffn1u4&start_radio=1
RAPVIET,RAPVIET_2020,facebook,longliveyoungazier,https://www.facebook.com/longliveyoungazier,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UC2U9kSoYZaeaaeOHK9TyAag,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=DvUjzHqmPHU&list=RDDvUjzHqmPHU&start_radio=1
RAPVIET,RAPVIET_2020,facebook,maixuanthu.faptv,https://www.facebook.com/maixuanthu.faptv,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UC0jDoh3tVXCaqJ6oTve8ebA,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=DaCtL3pjcFs
RAPVIET,RAPVIET_2024,facebook,nhathoang.rapper,https://www.facebook.com/nhathoang.rapper,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UCWmsRatuWgbam3P1F8zVqVg,2026-08-12T16:30:37.452438+07:00,2026-08-12T16:30:37.452438+07:00,https://www.youtube.com/watch?v=ZzhN7Cl4Rww&list=RDZzhN7Cl4Rww&start_radio=1
RAPVIET,RAPVIET_2020,facebook,officialbinz,https://www.facebook.com/officialbinz,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UC0IpGYsi1KVorZ7QVCHfdag,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=jgZkrA8E5do&list=RDjgZkrA8E5do&start_radio=1
RAPVIET,RAPVIET_2020,facebook,officialnah,https://www.facebook.com/officialnah,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UCjJc_1aOk-sopXeBKU6ExAw,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=4nXySbfCbDA&list=RD4nXySbfCbDA&start_radio=1
RAPVIET,RAPVIET_2020|RAPVIET_2021,facebook,profile.php,https://www.facebook.com/profile.php,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,2,0,LOW,2,UC1g9cYom4vYnNt3EUEl08Lg|UCZIm86nEjVHIA8L_r4wGGrA,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:28:38.436878+07:00,https://www.youtube.com/watch?v=8J5deuAfPNo|https://www.youtube.com/watch?v=Pv7JKxRd7jo&list=RDPv7JKxRd7jo&start_radio=1
RAPVIET,RAPVIET_2020,facebook,rapindalab,https://www.facebook.com/rapindalab,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UCCCRRUvgvygH82HAugJjDLw,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=ECxVfrwwTp0&list=RDECxVfrwwTp0&start_radio=1
RAPVIET,RAPVIET_2020|RAPVIET_2021|RAPVIET_2024,facebook,rapviet.viechannel,https://www.facebook.com/rapviet.viechannel,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,27,27,HIGH,3,UC2Lgi2uPsOcCVF3imz7l2mg|UCkna2OcuN1E6u5I8GVtdkOw,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:30:37.452438+07:00,https://www.youtube.com/watch?v=-eXwh9ctbeM|https://www.youtube.com/watch?v=08yL3If10Fw|https://www.youtube.com/watch?v=0zlERjxCoAY|https://www.youtube.com/watch?v=2kxjMApnJc0&list=RD2kxjMApnJc0&start_radio=1|https://www.youtube.com/watch?v=6Q1ZrGLaG9I|https://www.youtube.com/watch?v=8H2OfUxmeTI|https://www.youtube.com/watch?v=BEOn7vNpRw0|https://www.youtube.com/watch?v=C7YnHMRAEOk&list=RDC7YnHMRAEOk&start_radio=1|https://www.youtube.com/watch?v=C86xcpKfbkA|https://www.youtube.com/watch?v=DRwB3JpfGHg
RAPVIET,RAPVIET_2020,facebook,ribisachi,https://www.facebook.com/ribisachi,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UC0jDoh3tVXCaqJ6oTve8ebA,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=DaCtL3pjcFs
RAPVIET,RAPVIET_2020,facebook,tagetruemilk,https://www.facebook.com/tagetruemilk,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UCZIm86nEjVHIA8L_r4wGGrA,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=Pv7JKxRd7jo&list=RDPv7JKxRd7jo&start_radio=1
RAPVIET,RAPVIET_2020,facebook,thuykieu.faptv,https://www.facebook.com/thuykieu.faptv,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UC0jDoh3tVXCaqJ6oTve8ebA,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=DaCtL3pjcFs
RAPVIET,RAPVIET_2020,facebook,touliverss,https://www.facebook.com/touliverss,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UC0IpGYsi1KVorZ7QVCHfdag,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=jgZkrA8E5do&list=RDjgZkrA8E5do&start_radio=1
RAPVIET,RAPVIET_2020,facebook,trangnodv.faptv,https://www.facebook.com/trangnodv.faptv,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UC0jDoh3tVXCaqJ6oTve8ebA,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=DaCtL3pjcFs
RAPVIET,RAPVIET_2020,facebook,tuan.tran.180625,https://www.facebook.com/tuan.tran.180625,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UCE5_ajsZzs_gLLfsrrQzgNg,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=pBSv1ZJWSAY
RAPVIET,RAPVIET_2020,facebook,tuteshow1,https://www.facebook.com/tuteshow1,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UCCCRRUvgvygH82HAugJjDLw,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=ECxVfrwwTp0&list=RDECxVfrwwTp0&start_radio=1
RAPVIET,RAPVIET_2020,facebook,uytran.faptv,https://www.facebook.com/uytran.faptv,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UC0jDoh3tVXCaqJ6oTve8ebA,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=DaCtL3pjcFs
RAPVIET,RAPVIET_2020|RAPVIET_2021|RAPVIET_2023|RAPVIET_2024,facebook,viechannelhtv2,https://www.facebook.com/viechannelhtv2,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,106,106,HIGH,4,UC2Lgi2uPsOcCVF3imz7l2mg|UC2fu6CiFfNYz5UFORvFyc0w|UCkna2OcuN1E6u5I8GVtdkOw,2026-08-12T13:58:29.187848+07:00,2026-08-12T16:30:37.452438+07:00,https://www.youtube.com/watch?v=-1zHYo12SHs|https://www.youtube.com/watch?v=-eXwh9ctbeM|https://www.youtube.com/watch?v=0zlERjxCoAY|https://www.youtube.com/watch?v=1wvoFhQbpUA&list=RD1wvoFhQbpUA&start_radio=1|https://www.youtube.com/watch?v=2kxjMApnJc0&list=RD2kxjMApnJc0&start_radio=1|https://www.youtube.com/watch?v=2o0cNxO2fWE&list=PLxKLMN7WdG5DYy2yJiXnhMVnvNN1e31l7&index=19|https://www.youtube.com/watch?v=2oYGm0SUAfc&list=RD2oYGm0SUAfc&start_radio=1|https://www.youtube.com/watch?v=3YZv49zhbHE&list=RD3YZv49zhbHE&start_radio=1|https://www.youtube.com/watch?v=3n4oPLWi44k|https://www.youtube.com/watch?v=4FMKF6dDEBo&list=RD4FMKF6dDEBo&start_radio=1
RAPVIET,RAPVIET_2021,facebook,viechannelofficial,https://www.facebook.com/viechannelofficial,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,1,MEDIUM,1,UC2fu6CiFfNYz5UFORvFyc0w,2026-08-12T16:28:38.436878+07:00,2026-08-12T16:28:38.436878+07:00,https://www.youtube.com/watch?v=H1i1VJQCCuU&list=RDH1i1VJQCCuU&start_radio=1
RAPVIET,RAPVIET_2020|RAPVIET_2021|RAPVIET_2024,facebook,viegiaitri,https://www.facebook.com/viegiaitri,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,5,5,HIGH,3,UC2Lgi2uPsOcCVF3imz7l2mg,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:30:37.452438+07:00,https://www.youtube.com/watch?v=08yL3If10Fw|https://www.youtube.com/watch?v=6may_BEMgbo|https://www.youtube.com/watch?v=BEOn7vNpRw0|https://www.youtube.com/watch?v=Esv_4sttow0|https://www.youtube.com/watch?v=GygCMziGD4g
RAPVIET,RAPVIET_2020,facebook,viengalac,https://www.facebook.com/viengalac,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UC0jDoh3tVXCaqJ6oTve8ebA,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=DaCtL3pjcFs
RAPVIET,RAPVIET_2020|RAPVIET_2024,facebook,vieshows,https://www.facebook.com/vieshows,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,5,0,LOW,2,UCzpv5GkSbYqkFdC_lOOi4aQ,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:30:37.452438+07:00,https://www.youtube.com/watch?v=T7HuCezzRCo&list=RDT7HuCezzRCo&start_radio=1|https://www.youtube.com/watch?v=WaNV06mlGf8|https://www.youtube.com/watch?v=c3EQS9OQ2_Y&list=RDc3EQS9OQ2_Y&start_radio=1|https://www.youtube.com/watch?v=oY6wNsHUVxM|https://www.youtube.com/watch?v=ta_e1xjUXWw&list=RDta_e1xjUXWw&start_radio=1
RAPVIET,RAPVIET_2020|RAPVIET_2021|RAPVIET_2024,facebook,vietalents,https://www.facebook.com/vietalents,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,4,0,LOW,3,UCBVSuk_f8ZCPIQ_KwXEGWFw,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:30:37.452438+07:00,https://www.youtube.com/watch?v=AodLnMD9SG8&list=RDAodLnMD9SG8&start_radio=1|https://www.youtube.com/watch?v=CXAm1VQaqoU|https://www.youtube.com/watch?v=ywMn_mROf8Y|https://www.youtube.com/watch?v=ziE53o_ae14&list=RDziE53o_ae14&start_radio=1
RAPVIET,RAPVIET_2020,facebook,vinhrau.fap,https://www.facebook.com/vinhrau.fap,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UC0jDoh3tVXCaqJ6oTve8ebA,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=DaCtL3pjcFs
RAPVIET,RAPVIET_2021,facebook,virussop,https://www.facebook.com/virussop,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,3,0,LOW,1,UC0rBe-KRTerlOz2v_Sye5iQ,2026-08-12T16:28:38.436878+07:00,2026-08-12T16:28:38.436878+07:00,https://www.youtube.com/watch?v=Ij2U7EOHXY4|https://www.youtube.com/watch?v=fHMqRodjlHI|https://www.youtube.com/watch?v=tHoM6g_daAk
RAPVIET,RAPVIET_2021,facebook,virussvn,https://www.facebook.com/virussvn,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,3,0,LOW,1,UC0rBe-KRTerlOz2v_Sye5iQ,2026-08-12T16:28:38.436878+07:00,2026-08-12T16:28:38.436878+07:00,https://www.youtube.com/watch?v=Ij2U7EOHXY4|https://www.youtube.com/watch?v=fHMqRodjlHI|https://www.youtube.com/watch?v=tHoM6g_daAk
RAPVIET,RAPVIET_2020,facebook,viva.vn,https://www.facebook.com/viva.vn,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,6,0,LOW,1,UCF5RuEuoGrqGtscvLGLOMew|UCZq4u4hadohQDXO6ra8aubQ,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=2Qk547vzDbI&list=RD2Qk547vzDbI&start_radio=1|https://www.youtube.com/watch?v=Kg-8JeBCrBc|https://www.youtube.com/watch?v=OLWfr9EaowY&list=RDOLWfr9EaowY&start_radio=1|https://www.youtube.com/watch?v=qf669rs8G4Q|https://www.youtube.com/watch?v=w_aG_OX7HyU|https://www.youtube.com/watch?v=xrK2VheacxM
RAPVIET,RAPVIET_2021,facebook,zyn2711,https://www.facebook.com/zyn2711,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UCBAhugHStvcPlf0wy_WLa4A,2026-08-12T16:28:38.436878+07:00,2026-08-12T16:28:38.436878+07:00,https://www.youtube.com/watch?v=M2lOaZGcrfs&list=RDM2lOaZGcrfs&start_radio=1
RAPVIET,RAPVIET_2020,instagram,binzpoet,https://www.instagram.com/binzpoet,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UC0IpGYsi1KVorZ7QVCHfdag,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=jgZkrA8E5do&list=RDjgZkrA8E5do&start_radio=1
RAPVIET,RAPVIET_2020,instagram,dcodrecords,https://www.instagram.com/dcodrecords,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UC2U9kSoYZaeaaeOHK9TyAag,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=DvUjzHqmPHU&list=RDDvUjzHqmPHU&start_radio=1
RAPVIET,RAPVIET_2020,instagram,freefirevnofficial,https://www.instagram.com/freefirevnofficial,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UCKgALVAg70mbC4SwhkyhvRw,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=QBvL3Ffn1u4&list=RDQBvL3Ffn1u4&start_radio=1
RAPVIET,RAPVIET_2024,instagram,nhathoang_jp,https://www.instagram.com/nhathoang_jp,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UCWmsRatuWgbam3P1F8zVqVg,2026-08-12T16:30:37.452438+07:00,2026-08-12T16:30:37.452438+07:00,https://www.youtube.com/watch?v=ZzhN7Cl4Rww&list=RDZzhN7Cl4Rww&start_radio=1
RAPVIET,RAPVIET_2020,instagram,solgoku_dcod,https://www.instagram.com/solgoku_dcod,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UC2U9kSoYZaeaaeOHK9TyAag,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=DvUjzHqmPHU&list=RDDvUjzHqmPHU&start_radio=1
RAPVIET,RAPVIET_2021,instagram,ssuriv,https://www.instagram.com/ssuriv,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,3,0,LOW,1,UC0rBe-KRTerlOz2v_Sye5iQ,2026-08-12T16:28:38.436878+07:00,2026-08-12T16:28:38.436878+07:00,https://www.youtube.com/watch?v=Ij2U7EOHXY4|https://www.youtube.com/watch?v=fHMqRodjlHI|https://www.youtube.com/watch?v=tHoM6g_daAk
RAPVIET,RAPVIET_2020,instagram,tlvrnsl,https://www.instagram.com/tlvrnsl,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UC0IpGYsi1KVorZ7QVCHfdag,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=jgZkrA8E5do&list=RDjgZkrA8E5do&start_radio=1
RAPVIET,RAPVIET_2020|RAPVIET_2021|RAPVIET_2023|RAPVIET_2024,instagram,viechannelhtv2,https://www.instagram.com/viechannelhtv2,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,107,107,HIGH,4,UC2Lgi2uPsOcCVF3imz7l2mg|UC2fu6CiFfNYz5UFORvFyc0w|UCkna2OcuN1E6u5I8GVtdkOw,2026-08-12T13:58:29.187848+07:00,2026-08-12T16:30:37.452438+07:00,https://www.youtube.com/watch?v=-1zHYo12SHs|https://www.youtube.com/watch?v=-eXwh9ctbeM|https://www.youtube.com/watch?v=0zlERjxCoAY|https://www.youtube.com/watch?v=1wvoFhQbpUA&list=RD1wvoFhQbpUA&start_radio=1|https://www.youtube.com/watch?v=2kxjMApnJc0&list=RD2kxjMApnJc0&start_radio=1|https://www.youtube.com/watch?v=2o0cNxO2fWE&list=PLxKLMN7WdG5DYy2yJiXnhMVnvNN1e31l7&index=19|https://www.youtube.com/watch?v=2oYGm0SUAfc&list=RD2oYGm0SUAfc&start_radio=1|https://www.youtube.com/watch?v=3YZv49zhbHE&list=RD3YZv49zhbHE&start_radio=1|https://www.youtube.com/watch?v=3n4oPLWi44k|https://www.youtube.com/watch?v=4FMKF6dDEBo&list=RD4FMKF6dDEBo&start_radio=1
RAPVIET,RAPVIET_2020,instagram,wowynguyen,https://www.instagram.com/wowynguyen,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UC4epxz9TwShqMzkmm28nh2w,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=7jQipab-Ddc&list=RD7jQipab-Ddc&start_radio=1
RAPVIET,RAPVIET_2020,tiktok,freefireesportsvn,https://www.tiktok.com/@freefireesportsvn,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UCKgALVAg70mbC4SwhkyhvRw,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=QBvL3Ffn1u4&list=RDQBvL3Ffn1u4&start_radio=1
RAPVIET,RAPVIET_2020,tiktok,langvan.music,https://www.tiktok.com/@langvan.music,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UCjJc_1aOk-sopXeBKU6ExAw,2026-08-12T16:26:07.057856+07:00,2026-08-12T16:26:07.057856+07:00,https://www.youtube.com/watch?v=4nXySbfCbDA&list=RD4nXySbfCbDA&start_radio=1
RAPVIET,RAPVIET_2021,tiktok,ndtrunnn,https://www.tiktok.com/@ndtrunnn,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UCBAhugHStvcPlf0wy_WLa4A,2026-08-12T16:28:38.436878+07:00,2026-08-12T16:28:38.436878+07:00,https://www.youtube.com/watch?v=M2lOaZGcrfs&list=RDM2lOaZGcrfs&start_radio=1
RAPVIET,RAPVIET_2021,tiktok,viechannel.show,https://www.tiktok.com/@viechannel.show,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,1,MEDIUM,1,UC2fu6CiFfNYz5UFORvFyc0w,2026-08-12T16:28:38.436878+07:00,2026-08-12T16:28:38.436878+07:00,https://www.youtube.com/watch?v=H1i1VJQCCuU&list=RDH1i1VJQCCuU&start_radio=1
RAPVIET,RAPVIET_2021,tiktok,virussvn,https://www.tiktok.com/@virussvn,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,3,0,LOW,1,UC0rBe-KRTerlOz2v_Sye5iQ,2026-08-12T16:28:38.436878+07:00,2026-08-12T16:28:38.436878+07:00,https://www.youtube.com/watch?v=Ij2U7EOHXY4|https://www.youtube.com/watch?v=fHMqRodjlHI|https://www.youtube.com/watch?v=tHoM6g_daAk
RMVN,RMVN_S1,facebook,chaydichochi,https://www.facebook.com/chaydichochi,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,4,2,MEDIUM,1,UCSpmT3hpL4J_4ievnGzkmsQ|UCf_wLozDeLMG9YHI4cNztUw|UCl5sPZ1N3SzjV9sWMING8KA,2026-08-12T18:11:20.372854+07:00,2026-08-12T18:11:20.372854+07:00,https://www.youtube.com/watch?v=SJGAFjcWdOk|https://www.youtube.com/watch?v=WaIg1AA5ufU|https://www.youtube.com/watch?v=jIpx3W0isL0|https://www.youtube.com/watch?v=lK-g_wRRv2o
RMVN,RMVN_S1,facebook,conglytnk,https://www.facebook.com/conglytnk,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UC9qgWJj0TIWW_-YuQ8ID0VA,2026-08-12T18:11:20.372854+07:00,2026-08-12T18:11:20.372854+07:00,https://www.youtube.com/watch?v=O7r6MNRLFGw
RMVN,RMVN_S2,facebook,dongtaypromotion,https://www.facebook.com/dongtaypromotion,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,1,MEDIUM,1,UCFMEYTv6N64hIL9FlQ_hxBw,2026-08-12T18:25:06.380679+07:00,2026-08-12T18:25:06.380679+07:00,https://www.youtube.com/watch?v=hqTJG9yzrUs
RMVN,RMVN_S1,facebook,eyecontact.live,https://www.facebook.com/eyecontact.live,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,12,12,HIGH,1,UCjTlq6Z0HG8C7BVI8x5BOnA,2026-08-12T18:11:20.372854+07:00,2026-08-12T18:11:20.372854+07:00,https://www.youtube.com/watch?v=0JOYSaGVJ90|https://www.youtube.com/watch?v=EKy9R11Zt8I|https://www.youtube.com/watch?v=M1n9_EHCQ_Y|https://www.youtube.com/watch?v=Q0YqIUCybz4|https://www.youtube.com/watch?v=SPE8WrdkWv4|https://www.youtube.com/watch?v=UaUKKHJnbzs|https://www.youtube.com/watch?v=ZD90SxLvTl8|https://www.youtube.com/watch?v=ebqd7dcHcxA|https://www.youtube.com/watch?v=lpqMz0pCbzU|https://www.youtube.com/watch?v=p5MSsEPGY9g
RMVN,RMVN_2026|RMVN_S1|RMVN_S3,facebook,forestudiovn,https://www.facebook.com/forestudiovn,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,39,39,HIGH,3,UCTOWyiIkPEqyh_2O-ArJR5w|UCjTlq6Z0HG8C7BVI8x5BOnA,2026-08-12T14:10:45.752604+07:00,2026-08-12T18:13:18.566732+07:00,https://www.youtube.com/watch?v=-cITqIrVmBY|https://www.youtube.com/watch?v=-cITqIrVmBY&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=6|https://www.youtube.com/watch?v=0JOYSaGVJ90|https://www.youtube.com/watch?v=3NMr0tF_l-0&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=2|https://www.youtube.com/watch?v=42c2bsDKOX0&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=9|https://www.youtube.com/watch?v=5VzWESQw-as|https://www.youtube.com/watch?v=5VzWESQw-as&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=8|https://www.youtube.com/watch?v=5_ktCUWKhm0|https://www.youtube.com/watch?v=5_ktCUWKhm0&list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf&index=18|https://www.youtube.com/watch?v=9u5GQWJuosg
RMVN,RMVN_2026|RMVN_S1,facebook,htv.hcm,https://www.facebook.com/htv.hcm,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,15,14,HIGH,2,UC8M8BcXcizPPGpKkxJVYMfQ|UCbq8aOyj9ZtIqcD-0MwG1fQ,2026-08-12T18:11:20.372854+07:00,2026-08-12T18:13:18.566732+07:00,https://www.youtube.com/watch?v=20Tn1QcNeW4|https://www.youtube.com/watch?v=C3qs0Smiyc4|https://www.youtube.com/watch?v=D-jkwIkxND4|https://www.youtube.com/watch?v=FalhBZCgyMQ|https://www.youtube.com/watch?v=YWtC4G1JAgA|https://www.youtube.com/watch?v=_ZLr_1LWAKM|https://www.youtube.com/watch?v=eLJidZRT51A|https://www.youtube.com/watch?v=f5wG6wLaG3s|https://www.youtube.com/watch?v=k68K1Nnew40|https://www.youtube.com/watch?v=kpnxuD-S0Y0
RMVN,RMVN_S1,facebook,muivinhungchuyendi,https://www.facebook.com/muivinhungchuyendi,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,12,12,HIGH,1,UCjTlq6Z0HG8C7BVI8x5BOnA,2026-08-12T18:11:20.372854+07:00,2026-08-12T18:11:20.372854+07:00,https://www.youtube.com/watch?v=0JOYSaGVJ90|https://www.youtube.com/watch?v=EKy9R11Zt8I|https://www.youtube.com/watch?v=M1n9_EHCQ_Y|https://www.youtube.com/watch?v=Q0YqIUCybz4|https://www.youtube.com/watch?v=SPE8WrdkWv4|https://www.youtube.com/watch?v=UaUKKHJnbzs|https://www.youtube.com/watch?v=ZD90SxLvTl8|https://www.youtube.com/watch?v=ebqd7dcHcxA|https://www.youtube.com/watch?v=lpqMz0pCbzU|https://www.youtube.com/watch?v=p5MSsEPGY9g
RMVN,RMVN_2026,facebook,ngoainecon11,https://www.facebook.com/ngoainecon11,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,3,0,LOW,1,UC8GmjjO1wj451WiRrpwYS9g,2026-08-12T18:13:18.566732+07:00,2026-08-12T18:13:18.566732+07:00,https://www.youtube.com/watch?v=R84JUqGHuvw|https://www.youtube.com/watch?v=c2xY4KELqlc|https://www.youtube.com/watch?v=yHEQOxDIMI8
RMVN,RMVN_S1,facebook,profile.php,https://www.facebook.com/profile.php,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,3,0,LOW,1,UCYEgT6mQiog7dceHIIBP8tA,2026-08-12T18:11:20.372854+07:00,2026-08-12T18:11:20.372854+07:00,https://www.youtube.com/watch?v=Rg0NKPVgr20|https://www.youtube.com/watch?v=YT1bNRt9KPc|https://www.youtube.com/watch?v=pE9rVqMqaIY
