platform,native_content_id,metric_name,metric_value_exact,observed_at,metric_definition_version,visibility,receipt_id
youtube,SPE8WrdkWv4,view_count,685440,2026-08-12T18:11:20.372854+07:00,youtube_public_v1,PUBLIC,5FdSgMJjlO0HleCys
youtube,GTBHKzIkQk8,view_count,211990,2026-08-12T18:11:20.372854+07:00,youtube_public_v1,PUBLIC,5FdSgMJjlO0HleCys
youtube,ZnXuXi9zXFQ,view_count,10134414,2026-08-12T18:11:20.372854+07:00,youtube_public_v1,PUBLIC,5FdSgMJjlO0HleCys
youtube,Bbooo-jFs-U,view_count,778451,2026-08-12T18:25:06.380679+07:00,youtube_public_v1,PUBLIC,9TfG2Ia9jXssoJSJt
youtube,-BKTwSVrYX8,view_count,695386,2026-08-12T18:25:06.380679+07:00,youtube_public_v1,PUBLIC,9TfG2Ia9jXssoJSJt
youtube,6qOYG_3WADU,view_count,728638,2026-08-12T18:25:06.380679+07:00,youtube_public_v1,PUBLIC,9TfG2Ia9jXssoJSJt
youtube,kE52i0rmYqY,view_count,707984,2026-08-12T18:25:06.380679+07:00,youtube_public_v1,PUBLIC,9TfG2Ia9jXssoJSJt
youtube,YRlT83AGLAA,view_count,990991,2026-08-12T18:25:06.380679+07:00,youtube_public_v1,PUBLIC,9TfG2Ia9jXssoJSJt
youtube,ffMvm5iefIQ,view_count,963763,2026-08-12T18:25:06.380679+07:00,youtube_public_v1,PUBLIC,9TfG2Ia9jXssoJSJt
youtube,s532wIKJFRs,view_count,833043,2026-08-12T18:25:06.380679+07:00,youtube_public_v1,PUBLIC,9TfG2Ia9jXssoJSJt
youtube,__j2OLHuRgs,view_count,846797,2026-08-12T18:25:06.380679+07:00,youtube_public_v1,PUBLIC,9TfG2Ia9jXssoJSJt
youtube,_YB8auP_YCY,view_count,55800,2026-08-12T18:25:06.380679+07:00,youtube_public_v1,PUBLIC,9TfG2Ia9jXssoJSJt
youtube,UNitimNvbXk,view_count,506750,2026-08-12T18:25:06.380679+07:00,youtube_public_v1,PUBLIC,9TfG2Ia9jXssoJSJt
youtube,HVq6n_c64y8,view_count,368409,2026-08-12T18:25:06.380679+07:00,youtube_public_v1,PUBLIC,9TfG2Ia9jXssoJSJt
youtube,mCtunE2F2QI,view_count,1356581,2026-08-12T18:25:06.380679+07:00,youtube_public_v1,PUBLIC,9TfG2Ia9jXssoJSJt
youtube,ID2oP7kaZLA,view_count,459629,2026-08-12T18:25:06.380679+07:00,youtube_public_v1,PUBLIC,9TfG2Ia9jXssoJSJt
youtube,VFSVwB0oQDU,view_count,110294,2026-08-12T18:25:06.380679+07:00,youtube_public_v1,PUBLIC,9TfG2Ia9jXssoJSJt
youtube,nNvJew9okl0,view_count,776281,2026-08-12T18:25:06.380679+07:00,youtube_public_v1,PUBLIC,9TfG2Ia9jXssoJSJt
youtube,MT2gBP3Q7lw,view_count,608257,2026-08-12T18:25:06.380679+07:00,youtube_public_v1,PUBLIC,9TfG2Ia9jXssoJSJt
youtube,IIyzLmVrpKo,view_count,3141720,2026-08-12T18:13:18.566732+07:00,youtube_public_v1,PUBLIC,dAdUbIUQCZtcUuBwM
youtube,hFWyNOsEiH8,view_count,972920,2026-08-12T18:13:18.566732+07:00,youtube_public_v1,PUBLIC,dAdUbIUQCZtcUuBwM
youtube,f5wG6wLaG3s,view_count,192042,2026-08-12T18:13:18.566732+07:00,youtube_public_v1,PUBLIC,dAdUbIUQCZtcUuBwM
youtube,c2xY4KELqlc,view_count,24229,2026-08-12T18:13:18.566732+07:00,youtube_public_v1,PUBLIC,dAdUbIUQCZtcUuBwM
youtube,zLf4MYLM50Y,view_count,346570,2026-08-12T18:13:18.566732+07:00,youtube_public_v1,PUBLIC,dAdUbIUQCZtcUuBwM
youtube,k68K1Nnew40,view_count,153705,2026-08-12T18:13:18.566732+07:00,youtube_public_v1,PUBLIC,dAdUbIUQCZtcUuBwM
youtube,kpnxuD-S0Y0,view_count,458423,2026-08-12T18:13:18.566732+07:00,youtube_public_v1,PUBLIC,dAdUbIUQCZtcUuBwM
youtube,R84JUqGHuvw,view_count,24313,2026-08-12T18:13:18.566732+07:00,youtube_public_v1,PUBLIC,dAdUbIUQCZtcUuBwM
youtube,yHEQOxDIMI8,view_count,20141,2026-08-12T18:13:18.566732+07:00,youtube_public_v1,PUBLIC,dAdUbIUQCZtcUuBwM
youtube,AZJ1gzPJPJo,view_count,165141,2026-08-12T18:13:18.566732+07:00,youtube_public_v1,PUBLIC,dAdUbIUQCZtcUuBwM
youtube,_ZLr_1LWAKM,view_count,1660109,2026-08-12T18:13:18.566732+07:00,youtube_public_v1,PUBLIC,dAdUbIUQCZtcUuBwM
youtube,OyMsbGTYVTg,view_count,24601,2026-08-12T18:13:18.566732+07:00,youtube_public_v1,PUBLIC,dAdUbIUQCZtcUuBwM
youtube,u2-N7_8_cec,view_count,902142,2026-08-12T18:13:18.566732+07:00,youtube_public_v1,PUBLIC,dAdUbIUQCZtcUuBwM
youtube,20Tn1QcNeW4,view_count,10036,2026-08-12T18:13:18.566732+07:00,youtube_public_v1,PUBLIC,dAdUbIUQCZtcUuBwM
youtube,pbNMS_wL4QY,view_count,307058,2026-08-12T18:13:18.566732+07:00,youtube_public_v1,PUBLIC,dAdUbIUQCZtcUuBwM
youtube,rksxDNRcwig,view_count,102380,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,Xu_LajP3WgE,view_count,849138,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,eK2A98CETto,view_count,37437,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,hJiDlrOB_Xk,view_count,255751,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,pB-AoylTecw,view_count,9952328,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,zLpDAmStB6k,view_count,7302012,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,al3bP-8pgBs,view_count,748623,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,fCz7mvmQGYY,view_count,26516,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,yV9C0enIliA,view_count,804749,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,Z1dR2y2XcN0,view_count,821110,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,PJuo6ZhBR48,view_count,543411,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,fMAQbWv2h2k,view_count,6279178,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,uId0gJKD0PU,view_count,263216,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,A7O573siD6M,view_count,847446,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,9q10WK_xkmk,view_count,40199,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,zXRubDvD6do,view_count,162732,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,riBN3YKaYh0,view_count,239893,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,Ex9dPlUTpZM,view_count,5138,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,wB8M2OntTFk,view_count,10445,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,W-n7BnRkGVY,view_count,62522,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,vuC2h5XSa4Y,view_count,79147,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,5wXyQCvGWYc,view_count,8102,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,9v5YHXWRGug,view_count,589295,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,3UdiCEi6Y40,view_count,22025,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,99rHfB7cQgs,view_count,84000,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,-OrKwp7Z_CA,view_count,45909,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,CUeedqWNwMc,view_count,5502,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,pMtThiXV-DA,view_count,44636,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,zCQeUoxN7Hk,view_count,17955,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,WmkoXMqjycU,view_count,215184,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,DKhgcQ28uB8,view_count,234887,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,T-vOWYuZVFw,view_count,34107,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,i80MVGXOi94,view_count,302574,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,Qfzidf0hvRo,view_count,72492,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,wfcJDtMp8uo,view_count,512468,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,9plPYoyb1ew,view_count,12581,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,nfMSnaLCs1A,view_count,35782,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,qEK0-koqJH8,view_count,18755,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,rxANURL_oUA,view_count,67761,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,FdlwiuUumn4,view_count,56696,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,U4xrm1V9aBE,view_count,15156,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,-udZ-0Xma_E,view_count,14635,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,L7Rfx0bxNsM,view_count,57118,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,6nsyqg_xhkg,view_count,2729,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,W1cvZqVOF4I,view_count,94538,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,PXLU68rzOME,view_count,176135,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,8m7GugS6Wq8,view_count,6569262,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,-oDRqSVjVGY,view_count,475716,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,QRH9-zk2vWI,view_count,674283,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,VOUDn31Zy6M,view_count,54628,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,wkSxi9bxuac,view_count,96378,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,AnW4-IJdPhA,view_count,7597819,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,kR1eKZoPde8,view_count,24694,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,yFmxcQ-_3M0,view_count,332414,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,q0tvU2MFyVA,view_count,8803186,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,RLSklqoV6rU,view_count,15919,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,egFpeoHYydI,view_count,20676,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,jo1bQmCdJtg,view_count,109102,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,1XGqcIT9vN8,view_count,301575,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,UGkPkY8oYTQ,view_count,33074,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,EcLenvocxF0,view_count,113494,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,NM55UutDBwM,view_count,18544,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,U1KV3zwSWH4,view_count,66664,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,-LBiZymfNOQ,view_count,942274,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,dKkRUfavCOU,view_count,223197,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,RFYSM1iU9zc,view_count,35305,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,KUU3O9WvC9U,view_count,317351,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,c8x7Tqt1_ro,view_count,607432,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,FZEmv_ITbRQ,view_count,13225,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,CIh5yer5S5Y,view_count,17772,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,TlvigQNLvrU,view_count,512496,2026-08-12T18:38:24.594334+07:00,youtube_public_v1,PUBLIC,7Kw6a9f9wseVSZBaW
youtube,DKFo-oYseQU,view_count,134700,2026-08-12T14:15:37.416276+07:00,youtube_public_v1,PUBLIC,ghsYKcYOGoFFvhmmg
youtube,xUfuXW0HlUA,view_count,2985612,2026-08-12T18:25:04.193801+07:00,youtube_public_v1,PUBLIC,Sp3XLaxMZhJUn7saF
youtube,Xj0s1aG2gNo,view_count,216520,2026-08-12T14:13:13.153303+07:00,youtube_public_v1,PUBLIC,LbLnX8ftJbCHFUF5q
youtube,4OMVZNCm4ZA,view_count,1918653,2026-08-12T14:14:03.026381+07:00,youtube_public_v1,PUBLIC,u3NnKFTFOhAhHDDJz
youtube,P4sLIqzsPGk,view_count,1408175,2026-08-12T14:14:43.261036+07:00,youtube_public_v1,PUBLIC,gLvCiuze5YXQxE3Ha
youtube,JZM_FC5vnoI,view_count,1957206,2026-08-12T14:15:37.416276+07:00,youtube_public_v1,PUBLIC,ghsYKcYOGoFFvhmmg
youtube,28sPWDuiFfo,view_count,570744,2026-08-12T14:16:57.049844+07:00,youtube_public_v1,PUBLIC,mdhkYFZw37CBLWLMe
youtube,auHnlXFV3Pk,view_count,2154173,2026-08-12T14:16:57.049844+07:00,youtube_public_v1,PUBLIC,mdhkYFZw37CBLWLMe
youtube,9EwdT_JGCBk,view_count,1395939,2026-08-12T14:16:57.049844+07:00,youtube_public_v1,PUBLIC,mdhkYFZw37CBLWLMe
youtube,IBGnrO4nf40,view_count,1392267,2026-08-12T14:16:57.049844+07:00,youtube_public_v1,PUBLIC,mdhkYFZw37CBLWLMe
youtube,ODSk3vAIFqc,view_count,258872,2026-08-12T14:19:29.834327+07:00,youtube_public_v1,PUBLIC,COSBd4Rgf6dS5Wpji
youtube,ZWKYPJqYRaY,view_count,71541,2026-08-12T14:19:29.834327+07:00,youtube_public_v1,PUBLIC,COSBd4Rgf6dS5Wpji
youtube,wxqjWV-a0xo,view_count,55605,2026-08-12T14:19:29.834327+07:00,youtube_public_v1,PUBLIC,COSBd4Rgf6dS5Wpji
youtube,9Y2Gja2Ktek,view_count,34110,2026-08-12T14:19:29.834327+07:00,youtube_public_v1,PUBLIC,COSBd4Rgf6dS5Wpji
youtube,5o5WWvJm4AE,view_count,532078,2026-08-12T14:19:29.834327+07:00,youtube_public_v1,PUBLIC,COSBd4Rgf6dS5Wpji
youtube,8UFgThe73As,view_count,342020,2026-08-12T14:19:29.834327+07:00,youtube_public_v1,PUBLIC,COSBd4Rgf6dS5Wpji
youtube,BV-42DTZp3o,view_count,965120,2026-08-12T14:19:29.834327+07:00,youtube_public_v1,PUBLIC,COSBd4Rgf6dS5Wpji
youtube,N8n_CEtXev0,view_count,1386197,2026-08-12T14:19:29.834327+07:00,youtube_public_v1,PUBLIC,COSBd4Rgf6dS5Wpji
youtube,6jLUP46cwGM,view_count,47682,2026-08-12T14:19:29.834327+07:00,youtube_public_v1,PUBLIC,COSBd4Rgf6dS5Wpji
youtube,BazLzOOmYvM,view_count,48146,2026-08-12T14:19:29.834327+07:00,youtube_public_v1,PUBLIC,COSBd4Rgf6dS5Wpji
youtube,4twFlEkVeuU,view_count,637013,2026-08-12T14:19:29.834327+07:00,youtube_public_v1,PUBLIC,COSBd4Rgf6dS5Wpji
youtube,ycR2wGbLfco,view_count,2202551,2026-08-12T14:19:29.834327+07:00,youtube_public_v1,PUBLIC,COSBd4Rgf6dS5Wpji
youtube,HdxGkZ9cJOc,view_count,9907405,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,viWSaUtUBtU,view_count,531929,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,-k9T8d5PCeM,view_count,623507,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,Dc5rk7DhD3s,view_count,930478,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,FJw460TMaWk,view_count,8756638,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,QxsPLEUuUyw,view_count,784976,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,VjbF3mp0_K4,view_count,947208,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,Gj6hcqSSFSU,view_count,855007,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,6dApuDKCuLM,view_count,8363474,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,y95_z8a18sk,view_count,796939,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,6XqFot382T4,view_count,1103608,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,bnZjNnQU5R0,view_count,1959185,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,jLf81Hpae7k,view_count,295051,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,FjBBoqceG-o,view_count,896807,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,ep-vO2bo7MQ,view_count,1600268,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,CceXMiP1JpE,view_count,1184642,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,IRdvmln8mB8,view_count,732866,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,P0RqU3qr9UA,view_count,293901,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,vg3SfpPjH2Q,view_count,1425430,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,NIK4fqsa0x4,view_count,1040894,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,cm4PBgbPL_g,view_count,751832,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,KN08r90TYwg,view_count,7045756,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,S-mzNdxBhvA,view_count,667341,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,O3vJALe-xnM,view_count,8681525,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,AoUHptyZU7k,view_count,9275355,2026-08-12T18:43:33.891475+07:00,youtube_public_v1,PUBLIC,fHIG1l1aNqP9yyZ3n
youtube,x8I6tAb36q0,view_count,1095777,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,hBzbCm8RyN0,view_count,1307617,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,hdw760UVAFw,view_count,8827636,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,VrWxuCYch5Q,view_count,6917331,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,sVhOHXB4MpE,view_count,489832,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,pfwL-y8br4o,view_count,163002,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,bLx8ywpLwEE,view_count,7379234,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,T0fBVX9kCUY,view_count,929256,2026-08-12T14:21:02.158876+07:00,youtube_public_v1,PUBLIC,eti2KXKGs9ZT5yGjI
youtube,A0onJpg8hig,view_count,3042556,2026-08-12T18:43:33.891475+07:00,youtube_public_v1,PUBLIC,fHIG1l1aNqP9yyZ3n
youtube,3yI7rLOJQ3o,view_count,6715993,2026-08-12T18:43:33.891475+07:00,youtube_public_v1,PUBLIC,fHIG1l1aNqP9yyZ3n
youtube,6D-QXuVZen8,view_count,65702,2026-08-12T18:43:33.891475+07:00,youtube_public_v1,PUBLIC,fHIG1l1aNqP9yyZ3n
youtube,tN_5CLBDQDc,view_count,88387,2026-08-12T18:43:33.891475+07:00,youtube_public_v1,PUBLIC,fHIG1l1aNqP9yyZ3n
youtube,J7WGXGWKYsI,view_count,268299,2026-08-12T18:43:33.891475+07:00,youtube_public_v1,PUBLIC,fHIG1l1aNqP9yyZ3n
youtube,ZK8q9sc1eqk,view_count,214901,2026-08-12T18:43:33.891475+07:00,youtube_public_v1,PUBLIC,fHIG1l1aNqP9yyZ3n
youtube,AR5wQWC2clI,view_count,4412052,2026-08-12T18:42:16.381726+07:00,youtube_public_v1,PUBLIC,fHIG1l1aNqP9yyZ3n
youtube,77tHpnijI64,view_count,3236,2026-08-12T18:43:33.891475+07:00,youtube_public_v1,PUBLIC,fHIG1l1aNqP9yyZ3n
youtube,vT_wczwvHis,view_count,955148,2026-08-12T18:43:33.891475+07:00,youtube_public_v1,PUBLIC,fHIG1l1aNqP9yyZ3n
youtube,jRsz9h4y2mU,view_count,2701583,2026-08-12T14:26:46.940202+07:00,youtube_public_v1,PUBLIC,fHIG1l1aNqP9yyZ3n
youtube,zMBM0377pEU,view_count,1066,2026-08-12T18:43:33.891475+07:00,youtube_public_v1,PUBLIC,fHIG1l1aNqP9yyZ3n
youtube,pt9NhYmQ9q8,view_count,44855,2026-08-12T18:43:33.891475+07:00,youtube_public_v1,PUBLIC,fHIG1l1aNqP9yyZ3n
youtube,3utg7AgMJB4,view_count,230263,2026-08-12T18:42:16.381726+07:00,youtube_public_v1,PUBLIC,2HRJ1cw2tJ8EtS4Ng
youtube,6mgbb0WTjHc,view_count,4692504,2026-08-12T18:42:16.381726+07:00,youtube_public_v1,PUBLIC,2HRJ1cw2tJ8EtS4Ng
youtube,vygw0ud_wzk,view_count,9137620,2026-08-12T18:42:16.381726+07:00,youtube_public_v1,PUBLIC,2HRJ1cw2tJ8EtS4Ng
youtube,IRCpkYg8BiI,view_count,1704424,2026-08-12T14:25:13.530496+07:00,youtube_public_v1,PUBLIC,2HRJ1cw2tJ8EtS4Ng
youtube,yUWVDSH6HbU,view_count,303323,2026-08-12T18:42:16.381726+07:00,youtube_public_v1,PUBLIC,2HRJ1cw2tJ8EtS4Ng
youtube,f8t2wPtd7V0,view_count,14399,2026-08-12T18:42:16.381726+07:00,youtube_public_v1,PUBLIC,2HRJ1cw2tJ8EtS4Ng
youtube,6yXOV8u_p9I,view_count,2707048,2026-08-12T14:26:46.940202+07:00,youtube_public_v1,PUBLIC,2HRJ1cw2tJ8EtS4Ng
youtube,3393nF46oVM,view_count,2652844,2026-08-12T14:26:46.940202+07:00,youtube_public_v1,PUBLIC,2HRJ1cw2tJ8EtS4Ng
youtube,mq_PMKgDmeA,view_count,2771,2026-08-12T14:28:50.049091+07:00,youtube_public_v1,PUBLIC,i3J1i2O99cTyHPbyz
