show_id,show_name,content_role,query,max_results,include_shorts,include_livestreams,run_status
BOMD,Bố Ơi! Mình Đi Đâu Thế?,TEASER_PREVIEW,"""Bố Ơi! Mình Đi Đâu Thế?"" (teaser OR trailer OR preview OR ""xem truoc"" OR ""hong tap"" OR ""don xem"")",30,True,True,NOT_RUN
BOMD,Bố Ơi! Mình Đi Đâu Thế?,RECAP_COMMENTARY,"""Bố Ơi! Mình Đi Đâu Thế?"" (recap OR ""nhin lai"" OR reaction OR ""binh luan"" OR ""phan tich"")",30,True,True,NOT_RUN
BOMD,Bố Ơi! Mình Đi Đâu Thế?,PRODUCTION_ACCESS,"""Bố Ơi! Mình Đi Đâu Thế?"" (""hau truong"" OR ""behind the scenes"" OR backstage OR ""making of"" OR rehearsal OR ""nhat ky"")",30,True,True,NOT_RUN
BOMD,Bố Ơi! Mình Đi Đâu Thế?,INTERVIEW_PRESS,"""Bố Ơi! Mình Đi Đâu Thế?"" (interview OR ""phong van"" OR ""hop bao"" OR ""le ra mat"")",30,True,True,NOT_RUN
BOMD,Bố Ơi! Mình Đi Đâu Thế?,MUSIC_PERFORMANCE,"""Bố Ơi! Mình Đi Đâu Thế?"" (""official mv"" OR ""music video"" OR ""lyric video"" OR ost OR performance OR ""live stage"" OR ""dance practice"")",30,True,True,NOT_RUN
BOMD,Bố Ơi! Mình Đi Đâu Thế?,EXTENDED_DELETED,"""Bố Ơi! Mình Đi Đâu Thế?"" (uncut OR extended OR ""khong len song"" OR ""deleted scene"")",30,True,True,NOT_RUN
BOMD,Bố Ơi! Mình Đi Đâu Thế?,CAST_CHALLENGE,"""Bố Ơi! Mình Đi Đâu Thế?"" (cast OR ""thu thach"" OR challenge OR game OR vlog)",30,True,True,NOT_RUN
BOMD,Bố Ơi! Mình Đi Đâu Thế?,SHORT_FORM,"""Bố Ơi! Mình Đi Đâu Thế?"" (shorts OR reel OR ""short video"")",30,True,True,NOT_RUN
BOMD,Bố Ơi! Mình Đi Đâu Thế?,LIVESTREAM,"""Bố Ơi! Mình Đi Đâu Thế?"" (livestream OR ""live stream"" OR ""live full"")",30,True,True,NOT_RUN
BOMD,Bố Ơi! Mình Đi Đâu Thế?,COMPILATION,"""Bố Ơi! Mình Đi Đâu Thế?"" (compilation OR ""tong hop"" OR ""tuyen tap"" OR ""top khoanh khac"")",30,True,True,NOT_RUN
BOMD,Bố Ơi! Mình Đi Đâu Thế?,COMMUNITY_TRANSFORMATIVE,"""Bố Ơi! Mình Đi Đâu Thế?"" (remix OR duet OR stitch OR meme OR ""fan edit"" OR fancam OR parody OR cover)",30,True,True,NOT_RUN
BDSS,Biệt Đội Siêu Sao,CLIP,"""Biệt Đội Siêu Sao"" (clip OR ""trich doan"" OR ""phan thi"" OR ""man trinh dien"")",30,True,True,NOT_RUN
BDSS,Biệt Đội Siêu Sao,HIGHLIGHT,"""Biệt Đội Siêu Sao"" (highlight OR ""khoanh khac"" OR ""best moment"")",30,True,True,NOT_RUN
BDSS,Biệt Đội Siêu Sao,TEASER_PREVIEW,"""Biệt Đội Siêu Sao"" (teaser OR trailer OR preview OR ""xem truoc"" OR ""hong tap"" OR ""don xem"")",30,True,True,NOT_RUN
BDSS,Biệt Đội Siêu Sao,RECAP_COMMENTARY,"""Biệt Đội Siêu Sao"" (recap OR ""nhin lai"" OR reaction OR ""binh luan"" OR ""phan tich"")",30,True,True,NOT_RUN
BDSS,Biệt Đội Siêu Sao,PRODUCTION_ACCESS,"""Biệt Đội Siêu Sao"" (""hau truong"" OR ""behind the scenes"" OR backstage OR ""making of"" OR rehearsal OR ""nhat ky"")",30,True,True,NOT_RUN
BDSS,Biệt Đội Siêu Sao,INTERVIEW_PRESS,"""Biệt Đội Siêu Sao"" (interview OR ""phong van"" OR ""hop bao"" OR ""le ra mat"")",30,True,True,NOT_RUN
BDSS,Biệt Đội Siêu Sao,MUSIC_PERFORMANCE,"""Biệt Đội Siêu Sao"" (""official mv"" OR ""music video"" OR ""lyric video"" OR ost OR performance OR ""live stage"" OR ""dance practice"")",30,True,True,NOT_RUN
BDSS,Biệt Đội Siêu Sao,EXTENDED_DELETED,"""Biệt Đội Siêu Sao"" (uncut OR extended OR ""khong len song"" OR ""deleted scene"")",30,True,True,NOT_RUN
BDSS,Biệt Đội Siêu Sao,CAST_CHALLENGE,"""Biệt Đội Siêu Sao"" (cast OR ""thu thach"" OR challenge OR game OR vlog)",30,True,True,NOT_RUN
BDSS,Biệt Đội Siêu Sao,SHORT_FORM,"""Biệt Đội Siêu Sao"" (shorts OR reel OR ""short video"")",30,True,True,NOT_RUN
BDSS,Biệt Đội Siêu Sao,LIVESTREAM,"""Biệt Đội Siêu Sao"" (livestream OR ""live stream"" OR ""live full"")",30,True,True,NOT_RUN
BDSS,Biệt Đội Siêu Sao,COMPILATION,"""Biệt Đội Siêu Sao"" (compilation OR ""tong hop"" OR ""tuyen tap"" OR ""top khoanh khac"")",30,True,True,NOT_RUN
BDSS,Biệt Đội Siêu Sao,COMMUNITY_TRANSFORMATIVE,"""Biệt Đội Siêu Sao"" (remix OR duet OR stitch OR meme OR ""fan edit"" OR fancam OR parody OR cover)",30,True,True,NOT_RUN
LCHC,La Cà Hát Ca,CLIP,"""La Cà Hát Ca"" (clip OR ""trich doan"" OR ""phan thi"" OR ""man trinh dien"")",30,True,True,NOT_RUN
LCHC,La Cà Hát Ca,HIGHLIGHT,"""La Cà Hát Ca"" (highlight OR ""khoanh khac"" OR ""best moment"")",30,True,True,NOT_RUN
LCHC,La Cà Hát Ca,TEASER_PREVIEW,"""La Cà Hát Ca"" (teaser OR trailer OR preview OR ""xem truoc"" OR ""hong tap"" OR ""don xem"")",30,True,True,NOT_RUN
LCHC,La Cà Hát Ca,RECAP_COMMENTARY,"""La Cà Hát Ca"" (recap OR ""nhin lai"" OR reaction OR ""binh luan"" OR ""phan tich"")",30,True,True,NOT_RUN
LCHC,La Cà Hát Ca,PRODUCTION_ACCESS,"""La Cà Hát Ca"" (""hau truong"" OR ""behind the scenes"" OR backstage OR ""making of"" OR rehearsal OR ""nhat ky"")",30,True,True,NOT_RUN
LCHC,La Cà Hát Ca,INTERVIEW_PRESS,"""La Cà Hát Ca"" (interview OR ""phong van"" OR ""hop bao"" OR ""le ra mat"")",30,True,True,NOT_RUN
LCHC,La Cà Hát Ca,MUSIC_PERFORMANCE,"""La Cà Hát Ca"" (""official mv"" OR ""music video"" OR ""lyric video"" OR ost OR performance OR ""live stage"" OR ""dance practice"")",30,True,True,NOT_RUN
LCHC,La Cà Hát Ca,EXTENDED_DELETED,"""La Cà Hát Ca"" (uncut OR extended OR ""khong len song"" OR ""deleted scene"")",30,True,True,NOT_RUN
LCHC,La Cà Hát Ca,CAST_CHALLENGE,"""La Cà Hát Ca"" (cast OR ""thu thach"" OR challenge OR game OR vlog)",30,True,True,NOT_RUN
LCHC,La Cà Hát Ca,SHORT_FORM,"""La Cà Hát Ca"" (shorts OR reel OR ""short video"")",30,True,True,NOT_RUN
LCHC,La Cà Hát Ca,LIVESTREAM,"""La Cà Hát Ca"" (livestream OR ""live stream"" OR ""live full"")",30,True,True,NOT_RUN
LCHC,La Cà Hát Ca,COMPILATION,"""La Cà Hát Ca"" (compilation OR ""tong hop"" OR ""tuyen tap"" OR ""top khoanh khac"")",30,True,True,NOT_RUN
LCHC,La Cà Hát Ca,COMMUNITY_TRANSFORMATIVE,"""La Cà Hát Ca"" (remix OR duet OR stitch OR meme OR ""fan edit"" OR fancam OR parody OR cover)",30,True,True,NOT_RUN
MVNBLST,"Mẹ Vắng Nhà, Ba Là Siêu Nhân",CLIP,"""Mẹ Vắng Nhà, Ba Là Siêu Nhân"" (clip OR ""trich doan"" OR ""phan thi"" OR ""man trinh dien"")",30,True,True,NOT_RUN
MVNBLST,"Mẹ Vắng Nhà, Ba Là Siêu Nhân",HIGHLIGHT,"""Mẹ Vắng Nhà, Ba Là Siêu Nhân"" (highlight OR ""khoanh khac"" OR ""best moment"")",30,True,True,NOT_RUN
MVNBLST,"Mẹ Vắng Nhà, Ba Là Siêu Nhân",TEASER_PREVIEW,"""Mẹ Vắng Nhà, Ba Là Siêu Nhân"" (teaser OR trailer OR preview OR ""xem truoc"" OR ""hong tap"" OR ""don xem"")",30,True,True,NOT_RUN
MVNBLST,"Mẹ Vắng Nhà, Ba Là Siêu Nhân",RECAP_COMMENTARY,"""Mẹ Vắng Nhà, Ba Là Siêu Nhân"" (recap OR ""nhin lai"" OR reaction OR ""binh luan"" OR ""phan tich"")",30,True,True,NOT_RUN
MVNBLST,"Mẹ Vắng Nhà, Ba Là Siêu Nhân",PRODUCTION_ACCESS,"""Mẹ Vắng Nhà, Ba Là Siêu Nhân"" (""hau truong"" OR ""behind the scenes"" OR backstage OR ""making of"" OR rehearsal OR ""nhat ky"")",30,True,True,NOT_RUN
MVNBLST,"Mẹ Vắng Nhà, Ba Là Siêu Nhân",INTERVIEW_PRESS,"""Mẹ Vắng Nhà, Ba Là Siêu Nhân"" (interview OR ""phong van"" OR ""hop bao"" OR ""le ra mat"")",30,True,True,NOT_RUN
MVNBLST,"Mẹ Vắng Nhà, Ba Là Siêu Nhân",MUSIC_PERFORMANCE,"""Mẹ Vắng Nhà, Ba Là Siêu Nhân"" (""official mv"" OR ""music video"" OR ""lyric video"" OR ost OR performance OR ""live stage"" OR ""dance practice"")",30,True,True,NOT_RUN
MVNBLST,"Mẹ Vắng Nhà, Ba Là Siêu Nhân",EXTENDED_DELETED,"""Mẹ Vắng Nhà, Ba Là Siêu Nhân"" (uncut OR extended OR ""khong len song"" OR ""deleted scene"")",30,True,True,NOT_RUN
MVNBLST,"Mẹ Vắng Nhà, Ba Là Siêu Nhân",CAST_CHALLENGE,"""Mẹ Vắng Nhà, Ba Là Siêu Nhân"" (cast OR ""thu thach"" OR challenge OR game OR vlog)",30,True,True,NOT_RUN
MVNBLST,"Mẹ Vắng Nhà, Ba Là Siêu Nhân",SHORT_FORM,"""Mẹ Vắng Nhà, Ba Là Siêu Nhân"" (shorts OR reel OR ""short video"")",30,True,True,NOT_RUN
MVNBLST,"Mẹ Vắng Nhà, Ba Là Siêu Nhân",LIVESTREAM,"""Mẹ Vắng Nhà, Ba Là Siêu Nhân"" (livestream OR ""live stream"" OR ""live full"")",30,True,True,NOT_RUN
MVNBLST,"Mẹ Vắng Nhà, Ba Là Siêu Nhân",COMPILATION,"""Mẹ Vắng Nhà, Ba Là Siêu Nhân"" (compilation OR ""tong hop"" OR ""tuyen tap"" OR ""top khoanh khac"")",30,True,True,NOT_RUN
MVNBLST,"Mẹ Vắng Nhà, Ba Là Siêu Nhân",COMMUNITY_TRANSFORMATIVE,"""Mẹ Vắng Nhà, Ba Là Siêu Nhân"" (remix OR duet OR stitch OR meme OR ""fan edit"" OR fancam OR parody OR cover)",30,True,True,NOT_RUN
MAGDV,Mái Ấm Gia Đình Việt,CLIP,"""Mái Ấm Gia Đình Việt"" (clip OR ""trich doan"" OR ""phan thi"" OR ""man trinh dien"")",30,True,True,NOT_RUN
MAGDV,Mái Ấm Gia Đình Việt,HIGHLIGHT,"""Mái Ấm Gia Đình Việt"" (highlight OR ""khoanh khac"" OR ""best moment"")",30,True,True,NOT_RUN
MAGDV,Mái Ấm Gia Đình Việt,TEASER_PREVIEW,"""Mái Ấm Gia Đình Việt"" (teaser OR trailer OR preview OR ""xem truoc"" OR ""hong tap"" OR ""don xem"")",30,True,True,NOT_RUN
MAGDV,Mái Ấm Gia Đình Việt,RECAP_COMMENTARY,"""Mái Ấm Gia Đình Việt"" (recap OR ""nhin lai"" OR reaction OR ""binh luan"" OR ""phan tich"")",30,True,True,NOT_RUN
MAGDV,Mái Ấm Gia Đình Việt,PRODUCTION_ACCESS,"""Mái Ấm Gia Đình Việt"" (""hau truong"" OR ""behind the scenes"" OR backstage OR ""making of"" OR rehearsal OR ""nhat ky"")",30,True,True,NOT_RUN
MAGDV,Mái Ấm Gia Đình Việt,INTERVIEW_PRESS,"""Mái Ấm Gia Đình Việt"" (interview OR ""phong van"" OR ""hop bao"" OR ""le ra mat"")",30,True,True,NOT_RUN
MAGDV,Mái Ấm Gia Đình Việt,MUSIC_PERFORMANCE,"""Mái Ấm Gia Đình Việt"" (""official mv"" OR ""music video"" OR ""lyric video"" OR ost OR performance OR ""live stage"" OR ""dance practice"")",30,True,True,NOT_RUN
MAGDV,Mái Ấm Gia Đình Việt,EXTENDED_DELETED,"""Mái Ấm Gia Đình Việt"" (uncut OR extended OR ""khong len song"" OR ""deleted scene"")",30,True,True,NOT_RUN
MAGDV,Mái Ấm Gia Đình Việt,CAST_CHALLENGE,"""Mái Ấm Gia Đình Việt"" (cast OR ""thu thach"" OR challenge OR game OR vlog)",30,True,True,NOT_RUN
MAGDV,Mái Ấm Gia Đình Việt,SHORT_FORM,"""Mái Ấm Gia Đình Việt"" (shorts OR reel OR ""short video"")",30,True,True,NOT_RUN
MAGDV,Mái Ấm Gia Đình Việt,LIVESTREAM,"""Mái Ấm Gia Đình Việt"" (livestream OR ""live stream"" OR ""live full"")",30,True,True,NOT_RUN
MAGDV,Mái Ấm Gia Đình Việt,COMPILATION,"""Mái Ấm Gia Đình Việt"" (compilation OR ""tong hop"" OR ""tuyen tap"" OR ""top khoanh khac"")",30,True,True,NOT_RUN
MAGDV,Mái Ấm Gia Đình Việt,COMMUNITY_TRANSFORMATIVE,"""Mái Ấm Gia Đình Việt"" (remix OR duet OR stitch OR meme OR ""fan edit"" OR fancam OR parody OR cover)",30,True,True,NOT_RUN
ATCDN,Anh Trai & Cái Đuôi Nhỏ,CLIP,"""Anh Trai & Cái Đuôi Nhỏ"" (clip OR ""trich doan"" OR ""phan thi"" OR ""man trinh dien"")",30,True,True,NOT_RUN
ATCDN,Anh Trai & Cái Đuôi Nhỏ,HIGHLIGHT,"""Anh Trai & Cái Đuôi Nhỏ"" (highlight OR ""khoanh khac"" OR ""best moment"")",30,True,True,NOT_RUN
ATCDN,Anh Trai & Cái Đuôi Nhỏ,TEASER_PREVIEW,"""Anh Trai & Cái Đuôi Nhỏ"" (teaser OR trailer OR preview OR ""xem truoc"" OR ""hong tap"" OR ""don xem"")",30,True,True,NOT_RUN
ATCDN,Anh Trai & Cái Đuôi Nhỏ,RECAP_COMMENTARY,"""Anh Trai & Cái Đuôi Nhỏ"" (recap OR ""nhin lai"" OR reaction OR ""binh luan"" OR ""phan tich"")",30,True,True,NOT_RUN
ATCDN,Anh Trai & Cái Đuôi Nhỏ,PRODUCTION_ACCESS,"""Anh Trai & Cái Đuôi Nhỏ"" (""hau truong"" OR ""behind the scenes"" OR backstage OR ""making of"" OR rehearsal OR ""nhat ky"")",30,True,True,NOT_RUN
ATCDN,Anh Trai & Cái Đuôi Nhỏ,INTERVIEW_PRESS,"""Anh Trai & Cái Đuôi Nhỏ"" (interview OR ""phong van"" OR ""hop bao"" OR ""le ra mat"")",30,True,True,NOT_RUN
ATCDN,Anh Trai & Cái Đuôi Nhỏ,MUSIC_PERFORMANCE,"""Anh Trai & Cái Đuôi Nhỏ"" (""official mv"" OR ""music video"" OR ""lyric video"" OR ost OR performance OR ""live stage"" OR ""dance practice"")",30,True,True,NOT_RUN
ATCDN,Anh Trai & Cái Đuôi Nhỏ,EXTENDED_DELETED,"""Anh Trai & Cái Đuôi Nhỏ"" (uncut OR extended OR ""khong len song"" OR ""deleted scene"")",30,True,True,NOT_RUN
ATCDN,Anh Trai & Cái Đuôi Nhỏ,CAST_CHALLENGE,"""Anh Trai & Cái Đuôi Nhỏ"" (cast OR ""thu thach"" OR challenge OR game OR vlog)",30,True,True,NOT_RUN
ATCDN,Anh Trai & Cái Đuôi Nhỏ,SHORT_FORM,"""Anh Trai & Cái Đuôi Nhỏ"" (shorts OR reel OR ""short video"")",30,True,True,NOT_RUN
ATCDN,Anh Trai & Cái Đuôi Nhỏ,LIVESTREAM,"""Anh Trai & Cái Đuôi Nhỏ"" (livestream OR ""live stream"" OR ""live full"")",30,True,True,NOT_RUN
ATCDN,Anh Trai & Cái Đuôi Nhỏ,COMPILATION,"""Anh Trai & Cái Đuôi Nhỏ"" (compilation OR ""tong hop"" OR ""tuyen tap"" OR ""top khoanh khac"")",30,True,True,NOT_RUN
ATCDN,Anh Trai & Cái Đuôi Nhỏ,COMMUNITY_TRANSFORMATIVE,"""Anh Trai & Cái Đuôi Nhỏ"" (remix OR duet OR stitch OR meme OR ""fan edit"" OR fancam OR parody OR cover)",30,True,True,NOT_RUN
XHTDRLX,"Xuân Hạ Thu Đông, Rồi Lại Xuân",CLIP,"""Xuân Hạ Thu Đông, Rồi Lại Xuân"" (clip OR ""trich doan"" OR ""phan thi"" OR ""man trinh dien"")",30,True,True,NOT_RUN
XHTDRLX,"Xuân Hạ Thu Đông, Rồi Lại Xuân",HIGHLIGHT,"""Xuân Hạ Thu Đông, Rồi Lại Xuân"" (highlight OR ""khoanh khac"" OR ""best moment"")",30,True,True,NOT_RUN
XHTDRLX,"Xuân Hạ Thu Đông, Rồi Lại Xuân",TEASER_PREVIEW,"""Xuân Hạ Thu Đông, Rồi Lại Xuân"" (teaser OR trailer OR preview OR ""xem truoc"" OR ""hong tap"" OR ""don xem"")",30,True,True,NOT_RUN
XHTDRLX,"Xuân Hạ Thu Đông, Rồi Lại Xuân",RECAP_COMMENTARY,"""Xuân Hạ Thu Đông, Rồi Lại Xuân"" (recap OR ""nhin lai"" OR reaction OR ""binh luan"" OR ""phan tich"")",30,True,True,NOT_RUN
XHTDRLX,"Xuân Hạ Thu Đông, Rồi Lại Xuân",PRODUCTION_ACCESS,"""Xuân Hạ Thu Đông, Rồi Lại Xuân"" (""hau truong"" OR ""behind the scenes"" OR backstage OR ""making of"" OR rehearsal OR ""nhat ky"")",30,True,True,NOT_RUN
XHTDRLX,"Xuân Hạ Thu Đông, Rồi Lại Xuân",INTERVIEW_PRESS,"""Xuân Hạ Thu Đông, Rồi Lại Xuân"" (interview OR ""phong van"" OR ""hop bao"" OR ""le ra mat"")",30,True,True,NOT_RUN
XHTDRLX,"Xuân Hạ Thu Đông, Rồi Lại Xuân",MUSIC_PERFORMANCE,"""Xuân Hạ Thu Đông, Rồi Lại Xuân"" (""official mv"" OR ""music video"" OR ""lyric video"" OR ost OR performance OR ""live stage"" OR ""dance practice"")",30,True,True,NOT_RUN
XHTDRLX,"Xuân Hạ Thu Đông, Rồi Lại Xuân",EXTENDED_DELETED,"""Xuân Hạ Thu Đông, Rồi Lại Xuân"" (uncut OR extended OR ""khong len song"" OR ""deleted scene"")",30,True,True,NOT_RUN
XHTDRLX,"Xuân Hạ Thu Đông, Rồi Lại Xuân",CAST_CHALLENGE,"""Xuân Hạ Thu Đông, Rồi Lại Xuân"" (cast OR ""thu thach"" OR challenge OR game OR vlog)",30,True,True,NOT_RUN
XHTDRLX,"Xuân Hạ Thu Đông, Rồi Lại Xuân",SHORT_FORM,"""Xuân Hạ Thu Đông, Rồi Lại Xuân"" (shorts OR reel OR ""short video"")",30,True,True,NOT_RUN
XHTDRLX,"Xuân Hạ Thu Đông, Rồi Lại Xuân",LIVESTREAM,"""Xuân Hạ Thu Đông, Rồi Lại Xuân"" (livestream OR ""live stream"" OR ""live full"")",30,True,True,NOT_RUN
XHTDRLX,"Xuân Hạ Thu Đông, Rồi Lại Xuân",COMPILATION,"""Xuân Hạ Thu Đông, Rồi Lại Xuân"" (compilation OR ""tong hop"" OR ""tuyen tap"" OR ""top khoanh khac"")",30,True,True,NOT_RUN
XHTDRLX,"Xuân Hạ Thu Đông, Rồi Lại Xuân",COMMUNITY_TRANSFORMATIVE,"""Xuân Hạ Thu Đông, Rồi Lại Xuân"" (remix OR duet OR stitch OR meme OR ""fan edit"" OR fancam OR parody OR cover)",30,True,True,NOT_RUN
DUM,Điều Ước Của Mẹ,CLIP,"""Điều Ước Của Mẹ"" (clip OR ""trich doan"" OR ""phan thi"" OR ""man trinh dien"")",30,True,True,NOT_RUN
DUM,Điều Ước Của Mẹ,HIGHLIGHT,"""Điều Ước Của Mẹ"" (highlight OR ""khoanh khac"" OR ""best moment"")",30,True,True,NOT_RUN
DUM,Điều Ước Của Mẹ,TEASER_PREVIEW,"""Điều Ước Của Mẹ"" (teaser OR trailer OR preview OR ""xem truoc"" OR ""hong tap"" OR ""don xem"")",30,True,True,NOT_RUN
DUM,Điều Ước Của Mẹ,RECAP_COMMENTARY,"""Điều Ước Của Mẹ"" (recap OR ""nhin lai"" OR reaction OR ""binh luan"" OR ""phan tich"")",30,True,True,NOT_RUN
DUM,Điều Ước Của Mẹ,PRODUCTION_ACCESS,"""Điều Ước Của Mẹ"" (""hau truong"" OR ""behind the scenes"" OR backstage OR ""making of"" OR rehearsal OR ""nhat ky"")",30,True,True,NOT_RUN
DUM,Điều Ước Của Mẹ,INTERVIEW_PRESS,"""Điều Ước Của Mẹ"" (interview OR ""phong van"" OR ""hop bao"" OR ""le ra mat"")",30,True,True,NOT_RUN
DUM,Điều Ước Của Mẹ,MUSIC_PERFORMANCE,"""Điều Ước Của Mẹ"" (""official mv"" OR ""music video"" OR ""lyric video"" OR ost OR performance OR ""live stage"" OR ""dance practice"")",30,True,True,NOT_RUN
DUM,Điều Ước Của Mẹ,EXTENDED_DELETED,"""Điều Ước Của Mẹ"" (uncut OR extended OR ""khong len song"" OR ""deleted scene"")",30,True,True,NOT_RUN
DUM,Điều Ước Của Mẹ,CAST_CHALLENGE,"""Điều Ước Của Mẹ"" (cast OR ""thu thach"" OR challenge OR game OR vlog)",30,True,True,NOT_RUN
DUM,Điều Ước Của Mẹ,SHORT_FORM,"""Điều Ước Của Mẹ"" (shorts OR reel OR ""short video"")",30,True,True,NOT_RUN
DUM,Điều Ước Của Mẹ,LIVESTREAM,"""Điều Ước Của Mẹ"" (livestream OR ""live stream"" OR ""live full"")",30,True,True,NOT_RUN
DUM,Điều Ước Của Mẹ,COMPILATION,"""Điều Ước Của Mẹ"" (compilation OR ""tong hop"" OR ""tuyen tap"" OR ""top khoanh khac"")",30,True,True,NOT_RUN
DUM,Điều Ước Của Mẹ,COMMUNITY_TRANSFORMATIVE,"""Điều Ước Của Mẹ"" (remix OR duet OR stitch OR meme OR ""fan edit"" OR fancam OR parody OR cover)",30,True,True,NOT_RUN
SONG,Sóng,CLIP,"""Sóng"" (clip OR ""trich doan"" OR ""phan thi"" OR ""man trinh dien"")",30,True,True,NOT_RUN
SONG,Sóng,HIGHLIGHT,"""Sóng"" (highlight OR ""khoanh khac"" OR ""best moment"")",30,True,True,NOT_RUN
SONG,Sóng,TEASER_PREVIEW,"""Sóng"" (teaser OR trailer OR preview OR ""xem truoc"" OR ""hong tap"" OR ""don xem"")",30,True,True,NOT_RUN
SONG,Sóng,RECAP_COMMENTARY,"""Sóng"" (recap OR ""nhin lai"" OR reaction OR ""binh luan"" OR ""phan tich"")",30,True,True,NOT_RUN
SONG,Sóng,PRODUCTION_ACCESS,"""Sóng"" (""hau truong"" OR ""behind the scenes"" OR backstage OR ""making of"" OR rehearsal OR ""nhat ky"")",30,True,True,NOT_RUN
SONG,Sóng,INTERVIEW_PRESS,"""Sóng"" (interview OR ""phong van"" OR ""hop bao"" OR ""le ra mat"")",30,True,True,NOT_RUN
SONG,Sóng,MUSIC_PERFORMANCE,"""Sóng"" (""official mv"" OR ""music video"" OR ""lyric video"" OR ost OR performance OR ""live stage"" OR ""dance practice"")",30,True,True,NOT_RUN
SONG,Sóng,EXTENDED_DELETED,"""Sóng"" (uncut OR extended OR ""khong len song"" OR ""deleted scene"")",30,True,True,NOT_RUN
SONG,Sóng,CAST_CHALLENGE,"""Sóng"" (cast OR ""thu thach"" OR challenge OR game OR vlog)",30,True,True,NOT_RUN
SONG,Sóng,SHORT_FORM,"""Sóng"" (shorts OR reel OR ""short video"")",30,True,True,NOT_RUN
SONG,Sóng,LIVESTREAM,"""Sóng"" (livestream OR ""live stream"" OR ""live full"")",30,True,True,NOT_RUN
SONG,Sóng,COMPILATION,"""Sóng"" (compilation OR ""tong hop"" OR ""tuyen tap"" OR ""top khoanh khac"")",30,True,True,NOT_RUN
SONG,Sóng,COMMUNITY_TRANSFORMATIVE,"""Sóng"" (remix OR duet OR stitch OR meme OR ""fan edit"" OR fancam OR parody OR cover)",30,True,True,NOT_RUN
